timestamp,text,start_time,end_time
"(9555.0, 9567.38)", We're bringing in not every Usgs station but all the ones that are relevant for management decisions or or in stream flow standards um uh so that's where,9555.0,9567.38
"(9568.58, 9573.44)", the that data are available we also conduct seepage runs which quantify that surface,9568.58,9573.44
"(9573.44, 9579.56)", water groundwater interaction so this is one we did in 2021 in on colea stream,9573.44,9579.56
"(9581.3, 9593.0)"," um so as we previously discussed the constraints on hydrological data collection, we only have a staff of 4. We can send out 2 person teams to get to 3 to 7 sites in one day.",9581.3,9593.0
"(9593.0, 9617.0)"," Often these involve long traveling days to neighbor islands. Each field day requires 1 to 2 office days, and we're basically limited by the number of days staff can travel. If you've ever traveled in our island back-to-back days while doing 12 to 15 hours in the field, back-to-back days can get really fast.",9593.0,9617.0
"(9617.0, 9627.8)"," And I want to specifically thank my technician, Doug Kagawa, who endured back-to-back travel days throughout the pandemic with me. We really worked hard.",9617.0,9627.8
"(9629.72, 9635.96)", We are also limited by our budget for travel and equipment. It just limits what we can do.,9629.72,9635.96
"(9637.7, 9643.7)"," Our biota surveys that we conduct, we are looking at specific questions like what is the current",9637.7,9643.7
"(9643.7, 9645.64)", size and distribution of aquatic populations?,9643.7,9645.64
"(9645.86, 9651.56)", This is especially related to post-restoration relative to pre-restoration conditions.,9645.86,9651.56
"(9652.38, 9665.2)"," What factors affect population dynamics such as antecedent hydrology, predation or competition with non-native species, habitat quality, or recruitment to estuaries or estuary management. We have quite a few estuaries,",9652.38,9665.2
"(9665.2, 9672.72)"," especially on Oahu but elsewhere, that are clogged with non-native species like mangrove or how bush",9665.2,9672.72
"(9672.72, 9683.12)", or bamboo that might affect recruitment. I want to thank the team of DAR and UH staff and sea worms,9672.72,9683.12
"(9683.12, 9687.0)", that have endured all of these biota surveys with us.,9683.12,9687.0
"(9687.0, 9695.0)"," Skippy Howe in particular was instrumental in this data collection effort, as well as Jody Kimmel.",9687.0,9695.0
"(9695.0, 9701.0)", This is our our most of our in-stream use protection section.,9695.0,9701.0
"(9701.0, 9705.68)"," In-stream use section in the stream protection management branch, Cody, Malie,",9701.0,9705.68
"(9705.68, 9709.72)", and Doug.,9705.68,9709.72
"(9709.72, 9748.0)"," And these are our sites in West Maui, Honokohau, Ukumehame, Oluwalu, that might be cola. Our biota surveys in West Maui have focused both on low elevation and high elevation reaches, and that is to quantify recruitment and Honokohau sites in 2019 for potential decision",9709.72,9748.0
"(9748.0, 9754.48)", making which was then I believe in stream flow standards were established in May of 2020 in those,9748.0,9754.48
"(9754.48, 9760.24)", streams and then we are hoping to be able to conduct follow-up surveys in 2020 then this summer,9754.48,9760.24
"(9762.56, 9769.6)"," from 2020 to 2022 we focused a lot on east Maui, and this is related to the Huelo",9762.56,9769.6
"(9769.6, 9773.96)"," decision recommendations, but also follow up to the stream surveys that DAR conducted",9769.6,9773.96
"(9773.96, 9788.64)", in 2008 to 2011 in Honomanu and Nahiku streams to look at what the impact of restored flow has had on the population of amphibious species.,9773.96,9788.64
"(9790.02, 9793.38)", So these are all these black dots are where we conducted stream surveys.,9790.02,9793.38
"(9795.72, 9802.32)", Most recently we've been working on Oahu to look at the impacts of restored flow in the,9795.72,9802.32
"(9802.32, 9808.28)", Waihole Ditch region but also have added a couple of other streams nearby,9802.32,9808.28
"(9808.28, 9814.12)"," with similar characteristics that have had management decisions on them, such as Heia",9808.28,9814.12
"(9814.12, 9820.0)"," stream and Pumalutu stream. And we would like to add Waihea stream if we have time, but we've",9814.12,9820.0
"(9820.0, 9828.88)"," conducted biota surveys on Waihole, Waikane, kahana, and punalutin so far.",9820.0,9828.88
"(9832.8, 9833.68)"," And we're looking at, I'm just going to throw up some really nice photos that I happen to have.",9832.8,9833.68
"(9851.58, 9866.0)"," Ala Mo'o, Nopili, Nakhea, Nopili, here you can, Nopili maintain Here you can no Pili maintain you know they they kind of grow they like to clean off or graze algae that then grows biofilm that they like to eat. Hihiwai. And then finally our diversion verification. So especially tied to Commission action.",9851.58,9866.0
"(9866.0, 9877.0)"," This is who a low wahine I believe that was abandoned by the commission in 2,018.",9866.0,9877.0
"(9877.0, 9888.56)", And so we did a follow-up verification that the the intake is is completely sealed. We do verifications tied to in-stream,9877.0,9888.56
"(9888.56, 9897.76)", flow scenario development. So this is on Hualaba stream repairing uses. And then this is Kanekakei,9888.56,9897.76
"(9897.76, 9907.76)"," stream at the Kamoku intake in Amolakai, Hualas and East Maui. We also do verification tied to water use reporting. So this",9897.76,9907.76
"(9907.76, 9931.36)", is the Wai intake that intake and um this is also,9907.76,9931.36
"(9931.36, 9940.72)", white koali um so overall we spend about 20 of our data or our field work time in in doing data,9931.36,9940.72
"(9940.72, 9946.18)", collection and then or 60 doing data collection 20 doing biological data collection and then or 60% doing data collection 20% doing biological data collection,9940.72,9946.18
"(9947.02, 9953.56)", um five percent doing verification work and five percent doing um responses to complaints and then,9947.02,9953.56
"(9953.56, 9960.34)", you know other other efforts that take up time um include interagency meetings stakeholder meetings,9953.56,9960.34
"(9960.34, 9969.32)"," administrative means that sort of thing um I also want to point out the field work is not everything we do. We also maintain a surface water geodatabase, which includes streams,",9960.34,9969.32
"(9969.46, 9974.1)"," diversions, ditches, meters, and gauges. We maintain a surface water use database",9969.46,9974.1
"(9974.1, 9981.3)", that is critical for understanding changes in use over time. And then we respond to requests,9974.1,9981.3
"(9981.3, 9994.0)"," for information, which can be quite substantial, especially when, like the counties are updating their water use and development plans, but we are not responsible for permits violations and request for determination.",9981.3,9994.0
"(9994.0, 9997.0)", I think that's all I had.,9994.0,9997.0
"(9997.0, 10005.16)", Aaron. And thank you for your work. You're you and your crew are really the at the heart of our ability,9997.0,10005.16
"(10005.16, 10008.32)", to make quality decisions on the on the part of the commission.,10005.16,10008.32
"(10008.64, 10011.76)", And when you talk about getting home,10008.64,10011.76
"(10012.0, 10015.56)"," wet and cold at 830 at night, it really resonates.",10012.0,10015.56
"(10016.08, 10017.28)", But thanks again.,10016.08,10017.28
"(10017.28, 10019.48)", Please express that to your staff as well.,10017.28,10019.48
"(10019.48, 10020.48)", They are wonderful.,10019.48,10020.48
"(10020.48, 10024.6)", I we appreciate them as every day.,10020.48,10024.6
"(10029.28, 10038.48)"," Thank you, Paul. Aurora. Oh, Commissioner. wonderful i i we appreciate them as yeah every day thank you paul aurora oh commissioner oh mike go ahead yeah yeah aaron key just informally uh how's uh how do you cooperate with dar and",10029.28,10038.48
"(10038.48, 10046.0)", dofa and the water commission three separate agencies that really have differing responsibilities in managing,10038.48,10046.0
"(10046.0, 10051.2)"," streams, especially on state-owned land. Is that just kind of informal cooperation or do you have",10046.0,10051.2
"(10051.2, 10055.36)"," something written that kind of spells that out? There's nothing written in stone, but you know,",10051.2,10055.36
"(10055.36, 10060.0)"," they are our sister agencies and having, especially DOFA, having a large presence on the",10055.36,10060.0
"(10060.0, 10066.02)", neighbor islands with base yards that can accommodate us. We appreciate them.,10060.0,10066.02
"(10067.72, 10070.24)"," Every time I need a favor,",10067.72,10070.24
"(10071.18, 10072.92)", whether it's getting stuck in the mud,10071.18,10072.92
"(10072.92, 10074.4)", or needing something delivered,10072.92,10074.4
"(10074.4, 10077.52)", or somebody to sign off on something delivered,10074.4,10077.52
"(10077.52, 10079.76)"," or simply storing equipment for us,",10077.52,10079.76
"(10080.84, 10083.9)", the DOFA base yards are instrumental.,10080.84,10083.9
"(10084.68, 10091.0)"," The staff, the foresters and branch chiefs have have assisted us in numerous occasions.",10084.68,10091.0
"(10091.0, 10099.0)", And and we cooperate on on you know other deal in our issues that involve water.,10091.0,10099.0
"(10099.0, 10106.48)"," Where jurisdictions overlap dar similarly, although Dar has a much smaller footprint across the islands,",10099.0,10106.48
"(10106.48, 10112.0)", and so we coordinate. You can't hear me? I hear you.,10106.48,10112.0
"(10112.0, 10114.4)"," Well, all right. Internet connection.",10112.0,10114.4
"(10114.4, 10116.8)"," We'll have your back shut out. Oh, right now. You're back.",10114.4,10116.8
"(10116.8, 10123.88)"," I think it's you, Kalil. We can hear. All right. Well, with DAR, they have a",10116.8,10123.88
"(10123.88, 10128.46)"," much smaller footprint, and their focus is primarily on marine ecosystems.",10123.88,10128.46
"(10129.02, 10135.06)"," And while they have jurisdiction over freshwater biota, they just have limited capacity to do the work.",10129.02,10135.06
"(10135.14, 10146.38)"," That's why when we have the ability to pool our resources, our staff, for example, to conduct biota surveys, it was instrumental. The DARS staff on Maui,",10135.14,10146.38
"(10146.96, 10151.36)"," or DARS staff in general, did not travel during the first year, year and a half of the pandemic.",10146.96,10151.36
"(10151.58, 10158.22)", So when commission staff were able to get approval to travel to Maui to assist with,10151.58,10158.22
"(10158.22, 10167.9)"," biota surveys, it really helped out. I mean, it takes four or five staff to do a thorough habitat analysis, biota survey, and they only",10158.22,10167.9
"(10167.9, 10171.66)", had two available on on island for such field work.,10167.9,10171.66
"(10171.66, 10177.74)", So the fact that Sea Worm could coordinate and provide access to locations that maybe,10171.66,10177.74
"(10177.74, 10183.68)"," DAR didn't know or didn't have access to because Sea Worm has the contacts, it's really worked",10177.74,10183.68
